wrote dict experiments/xtests/dict_11.txt
band=3746663 (UB>253)  cached=0  todo=3746663  geom-already-passed=0
  [geom] cut=621500 survivors=1428500 (190s)
  [geom] cut=623769 survivors=1431231 (190s)
  [geom] cut=625894 survivors=1434106 (193s)
  [geom] cut=626940 survivors=1438060 (196s)
  [geom] cut=627894 survivors=1442106 (196s)
  [geom] cut=628526 survivors=1446474 (196s)
  [geom] cut=629533 survivors=1450467 (196s)
  [geom] cut=630849 survivors=1454151 (196s)
  [geom] cut=632314 survivors=1457686 (196s)
  [geom] cut=633540 survivors=1461460 (196s)
  [geom] cut=635182 survivors=1464818 (196s)
  [geom] cut=637091 survivors=1467909 (196s)
  [geom] cut=639238 survivors=1470762 (196s)
  [geom] cut=641333 survivors=1473667 (196s)
  [geom] cut=643803 survivors=1476197 (197s)
  [geom] cut=645337 survivors=1479663 (202s)
  [geom] cut=646230 survivors=1483770 (202s)
  [geom] cut=647247 survivors=1487753 (202s)
  [geom] cut=648616 survivors=1491384 (202s)
  [geom] cut=649711 survivors=1495289 (202s)
  [geom] cut=650995 survivors=1499005 (202s)
  [geom] cut=652722 survivors=1502278 (202s)
  [geom] cut=654655 survivors=1505345 (202s)
  [geom] cut=656344 survivors=1508656 (202s)
  [geom] cut=658332 survivors=1511668 (202s)
  [geom] cut=660628 survivors=1514372 (202s)
  [geom] cut=663214 survivors=1516786 (202s)
  [geom] cut=665330 survivors=1519670 (205s)
  [geom] cut=666845 survivors=1523155 (207s)
  [geom] cut=667822 survivors=1527178 (207s)
  [geom] cut=668816 survivors=1531184 (207s)
  [geom] cut=670250 survivors=1534750 (207s)
  [geom] cut=671791 survivors=1538209 (207s)
  [geom] cut=673079 survivors=1541921 (207s)
  [geom] cut=674892 survivors=1545108 (207s)
  [geom] cut=677006 survivors=1547994 (207s)
  [geom] cut=678884 survivors=1551116 (207s)
  [geom] cut=681003 survivors=1553997 (207s)
  [geom] cut=683465 survivors=1556535 (207s)
  [geom] cut=686192 survivors=1558808 (208s)
  [geom] cut=688377 survivors=1561623 (210s)
  [geom] cut=690057 survivors=1564943 (212s)
  [geom] cut=691293 survivors=1568707 (212s)
  [geom] cut=692470 survivors=1572530 (212s)
  [geom] cut=694099 survivors=1575901 (212s)
  [geom] cut=695969 survivors=1579031 (212s)
  [geom] cut=697462 survivors=1582538 (212s)
  [geom] cut=699395 survivors=1585605 (212s)
  [geom] cut=701708 survivors=1588292 (212s)
  [geom] cut=704152 survivors=1590848 (212s)
  [geom] cut=706659 survivors=1593341 (212s)
  [geom] cut=709376 survivors=1595624 (213s)
  [geom] cut=712360 survivors=1597640 (213s)
  [geom] cut=714311 survivors=1600689 (218s)
  [geom] cut=715511 survivors=1604489 (218s)
  [geom] cut=717061 survivors=1607939 (218s)
  [geom] cut=719024 survivors=1610976 (218s)
  [geom] cut=720713 survivors=1614287 (218s)
  [geom] cut=722590 survivors=1617410 (218s)
  [geom] cut=724831 survivors=1620169 (218s)
  [geom] cut=727332 survivors=1622668 (218s)
  [geom] cut=729984 survivors=1625016 (218s)
  [geom] cut=732813 survivors=1627187 (218s)
  [geom] cut=735877 survivors=1629123 (218s)
  [geom] cut=737766 survivors=1632234 (221s)
  [geom] cut=738081 survivors=1636919 (223s)
  [geom] cut=738551 survivors=1641449 (223s)
  [geom] cut=739204 survivors=1645796 (224s)
  [geom] cut=740060 survivors=1649940 (224s)
  [geom] cut=741159 survivors=1653841 (225s)
  [geom] cut=742508 survivors=1657492 (225s)
  [geom] cut=743806 survivors=1661194 (225s)
  [geom] cut=745312 survivors=1664688 (225s)
  [geom] cut=747267 survivors=1667733 (226s)
  [geom] cut=748749 survivors=1671251 (227s)
  [geom] cut=748990 survivors=1676010 (227s)
  [geom] cut=749339 survivors=1680661 (227s)
  [geom] cut=749767 survivors=1685233 (228s)
  [geom] cut=750282 survivors=1689718 (228s)
  [geom] cut=751006 survivors=1693994 (228s)
  [geom] cut=751922 survivors=1698078 (228s)
  [geom] cut=753108 survivors=1701892 (228s)
  [geom] cut=754130 survivors=1705870 (229s)
  [geom] cut=755351 survivors=1709649 (230s)
  [geom] cut=756907 survivors=1713093 (230s)
  [geom] cut=758416 survivors=1716584 (232s)
  [geom] cut=758872 survivors=1721128 (232s)
  [geom] cut=759287 survivors=1725713 (232s)
  [geom] cut=759849 survivors=1730151 (232s)
  [geom] cut=760598 survivors=1734402 (232s)
  [geom] cut=761437 survivors=1738563 (232s)
  [geom] cut=762201 survivors=1742799 (233s)
  [geom] cut=763251 survivors=1746749 (233s)
  [geom] cut=764530 survivors=1750470 (233s)
  [geom] cut=766135 survivors=1753865 (234s)
  [geom] cut=767540 survivors=1757460 (234s)
  [geom] cut=769305 survivors=1760695 (235s)
  [geom] cut=770689 survivors=1764311 (238s)
  [geom] cut=771189 survivors=1768811 (238s)
  [geom] cut=771702 survivors=1773298 (238s)
  [geom] cut=772431 survivors=1777569 (238s)
  [geom] cut=773380 survivors=1781620 (238s)
  [geom] cut=774192 survivors=1785808 (238s)
  [geom] cut=775169 survivors=1789831 (238s)
  [geom] cut=776409 survivors=1793591 (238s)
  [geom] cut=777994 survivors=1797006 (238s)
  [geom] cut=779445 survivors=1800555 (239s)
  [geom] cut=781006 survivors=1803994 (239s)
  [geom] cut=783029 survivors=1806971 (239s)
  [geom] cut=784746 survivors=1810254 (243s)
  [geom] cut=785525 survivors=1814475 (244s)
  [geom] cut=786262 survivors=1818738 (244s)
  [geom] cut=787112 survivors=1822888 (244s)
  [geom] cut=787834 survivors=1827166 (244s)
  [geom] cut=788801 survivors=1831199 (244s)
  [geom] cut=790117 survivors=1834883 (244s)
  [geom] cut=791550 survivors=1838450 (244s)
  [geom] cut=792785 survivors=1842215 (244s)
  [geom] cut=794398 survivors=1845602 (244s)
  [geom] cut=796353 survivors=1848647 (244s)
  [geom] cut=798539 survivors=1851461 (244s)
  [geom] cut=800748 survivors=1854252 (246s)
  [geom] cut=802104 survivors=1857896 (250s)
  [geom] cut=802642 survivors=1862358 (250s)
  [geom] cut=803478 survivors=1866522 (250s)
  [geom] cut=804550 survivors=1870450 (250s)
  [geom] cut=805943 survivors=1874057 (250s)
