rank	score	R0	R14	R7	A_s27	B_s27	C_s9	D_open	blanks	penalty
12171	3660	geschenkcheques	jukeboxmusicals	crawlzwemmertje	1724	1427	491	108	2	90
12172	3660	geschenkcheques	buffalowurmpjes	crawlzwemmertje	1724	1427	491	108	2	90
12173	3660	geschenkcheques	bouwvakkersfuif	crawlzwemmertje	1724	1427	491	108	2	90
12174	3660	craqueleachtigs	vluchtreflexjes	citytrippertjes	1589	1562	491	108	2	90
12175	3660	bouwcuratrixjes	verrekencheques	citytrippertjes	1616	1508	491	108	2	63
12176	3660	geschenkcheques	jukeboxmusicals	citytrippertjes	1724	1427	491	108	2	90
12177	3660	vluchtreflexjes	perscommuniques	babymaaltijdjes	1562	1535	491	108	1	36
12178	3660	wetenschapsquiz	snuffelvluchtje	babymaaltijdjes	1589	1508	491	108	1	36
12179	3660	bouwcuratrixjes	verrekencheques	babymaaltijdjes	1616	1508	491	108	2	63
12180	3660	bouwcuratrixjes	quizmasterschap	babymaaltijdjes	1616	1508	491	108	2	63
12181	3660	chequeformulier	schuldafwijzing	babymaaltijdjes	1643	1454	491	108	1	36
12182	3660	geschenkcheques	purperzwaluwtje	babymaaltijdjes	1724	1373	491	108	1	36
12183	3660	geschenkcheques	klapkauwgumpjes	babymaaltijdjes	1724	1373	491	108	1	36
12184	3660	geschenkcheques	kauwwerktuigjes	babymaaltijdjes	1724	1373	491	108	1	36
12185	3660	geschenkcheques	kauwgumafzetjes	babymaaltijdjes	1724	1373	491	108	1	36
12186	3660	geschenkcheques	inauguratrixjes	babymaaltijdjes	1724	1373	491	108	1	36
12187	3660	geschenkcheques	flexwerkstertje	babymaaltijdjes	1724	1373	491	108	1	36
12188	3660	geschenkcheques	flexowritertjes	babymaaltijdjes	1724	1373	491	108	1	36
12189	3660	geschenkcheques	duivelsklauwtje	babymaaltijdjes	1724	1373	491	108	1	36
12190	3660	geschenkcheques	luxebungalowtje	babymaaltijdjes	1724	1400	491	108	2	63
12191	3660	geschenkcheques	buurtmentrixjes	babymaaltijdjes	1724	1400	491	108	2	63
12192	3660	chequeformulier	proxyservertjes	vechthuwelijkje	1643	1481	500	108	2	72
12193	3660	chequeformulier	babyzwemmertjes	vechthuwelijkje	1643	1481	500	108	2	72
12194	3660	bouwcuratrixjes	verrekencheques	twiggyfiguurtje	1616	1508	500	108	2	72
12195	3660	bouwcuratrixjes	quizmasterschap	twiggyfiguurtje	1616	1508	500	108	2	72
12196	3660	chequeformulier	thuiscomplexjes	twiggyfiguurtje	1643	1481	500	108	2	72
12197	3660	geschenkcheques	safesexpartytje	twiggyfiguurtje	1724	1427	500	108	2	99
12198	3660	jacquardweefsel	lewylichaampjes	supportersexces	1562	1562	500	108	2	72
12199	3660	chequebedragjes	luchtwegwijzers	supportersexces	1589	1508	500	108	1	45
12200	3660	babyglimlachjes	verrekencheques	supportersexces	1589	1508	500	108	1	45
12201	3660	babyglimlachjes	maaltijdcheques	supportersexces	1589	1508	500	108	1	45
12202	3660	babyglimlachjes	luchtwegwijzers	supportersexces	1589	1508	500	108	1	45
12203	3660	babyglimlachjes	quichebuffetjes	supportersexces	1589	1589	500	108	2	126
12204	3660	babyglimlachjes	chequebedragjes	supportersexces	1589	1589	500	108	2	126
12205	3660	chequeformulier	babydollachtigs	supportersexces	1643	1454	500	108	1	45
12206	3660	chequeformulier	polyglottischen	supportersexces	1643	1481	500	108	2	72
12207	3660	chequeformulier	lymflichaampjes	supportersexces	1643	1481	500	108	2	72
12208	3660	geschenkcheques	tjiftjafvleugel	supportersexces	1724	1373	500	108	1	45
12209	3660	geschenkcheques	juryvergadering	supportersexces	1724	1373	500	108	1	45
12210	3660	chequeformulier	babyzwemmertjes	schuifpuzzeltje	1643	1481	500	108	2	72
12211	3660	wetenschapsquiz	woestijnlynxjes	prachtwolfsmelk	1589	1508	500	108	1	45
12212	3660	bouwcuratrixjes	vinylproductjes	prachtwolfsmelk	1616	1481	500	108	1	45
12213	3660	bouwcuratrixjes	croquethamertje	prachtwolfsmelk	1616	1481	500	108	1	45
12214	3660	bouwcuratrixjes	barycentrumpjes	prachtwolfsmelk	1616	1481	500	108	1	45
12215	3660	jacquardmachine	benzoylperoxide	prachtwolfsmelk	1643	1454	500	108	1	45
12216	3660	jacquardmachine	babyzwemmertjes	prachtwolfsmelk	1643	1481	500	108	2	72
12217	3660	chequeformulier	vinylproductjes	prachtwolfsmelk	1643	1481	500	108	2	72
12218	3660	bouwcuratrixjes	croquetballetje	polytheistische	1616	1481	500	108	1	45
12219	3660	bouwcuratrixjes	becquerelletjes	polytheistische	1616	1481	500	108	1	45
12220	3660	jacquardmachine	benzoylperoxide	luchtwegwijzers	1643	1454	500	108	1	45
12221	3660	chequeformulier	kaliumhydroxide	luchtwegwijzers	1643	1481	500	108	2	72
12222	3660	wetenschapsquiz	woestijnlynxjes	lichtsculpturen	1589	1508	500	108	1	45
12223	3660	vluchtreflexjes	perscommuniques	labyrintvochtje	1562	1535	500	108	1	45
12224	3660	chequeformulier	babyzwemmertjes	hyperexclusiefs	1643	1481	500	108	1	72
12225	3660	bouwcuratrixjes	playbackshowtje	geluidenquizjes	1616	1508	500	108	2	72
12226	3660	geschenkcheques	babyparfummetje	geluidenquizjes	1724	1454	500	108	2	126
12227	3660	chequeformulier	kaliumhydroxide	flexijobbertjes	1643	1481	500	108	1	72
12228	3660	geschenkcheques	lymfweefseltjes	flexijobbertjes	1724	1400	500	108	2	72
12229	3660	geschenkcheques	proxyverbinding	flexijobbertjes	1724	1427	500	108	2	99
12230	3660	vluchtreflexjes	quizmasterschap	bouwsysteempjes	1562	1508	500	108	1	18
12231	3660	bouwcuratrixjes	maaltijdcheques	bouwsysteempjes	1616	1508	500	108	2	72
12232	3660	jacquardmachine	zelfhulpmodulus	bouwsysteempjes	1643	1481	500	108	2	72
12233	3660	jacquardmachine	kaliumhydroxide	bouwsysteempjes	1643	1481	500	108	1	72
12234	3660	chequeformulier	proxyservertjes	bouwsysteempjes	1643	1481	500	108	1	72
12235	3660	chequeformulier	polyglottischen	bouwsysteempjes	1643	1481	500	108	1	72
12236	3660	chequeformulier	archeopteryxjes	bouwsysteempjes	1643	1481	500	108	1	72
12237	3660	geschenkcheques	vijftigkluizigs	bouwsysteempjes	1724	1346	500	108	1	18
12238	3660	geschenkcheques	verzetsvrouwtje	bouwsysteempjes	1724	1346	500	108	1	18
12239	3660	geschenkcheques	buffalowormpjes	bouwsysteempjes	1724	1346	500	108	1	18
12240	3660	geschenkcheques	vrouwenlobbytje	bouwsysteempjes	1724	1427	500	108	2	99
12241	3660	jacquardweefsel	lewylichaampjes	babytemperatuur	1562	1562	500	108	1	72
12242	3660	wetenschapsquiz	lewylichaampjes	babytemperatuur	1589	1562	500	108	2	99
12243	3660	chequebedragjes	lewylichaampjes	babytemperatuur	1589	1562	500	108	2	99
12244	3660	chequeformulier	thuiscomplexjes	babytemperatuur	1643	1481	500	108	2	72
12245	3660	geschenkcheques	zwaluwluisvlieg	babytemperatuur	1724	1400	500	108	2	72
12246	3660	geschenkcheques	zwaluwenvleugel	babytemperatuur	1724	1400	500	108	2	72
12247	3660	geschenkcheques	lymfweefseltjes	babytemperatuur	1724	1400	500	108	1	72
12248	3660	geschenkcheques	kostjuffrouwtje	babytemperatuur	1724	1400	500	108	2	72
12249	3660	geschenkcheques	enzymvorminkjes	babytemperatuur	1724	1400	500	108	1	72
12250	3660	geschenkcheques	proxyverbinding	babytemperatuur	1724	1427	500	108	2	99
12251	3660	jacquardweefsel	kaliumhydroxide	vluchtweggetjes	1562	1481	509	108	0	0
12252	3660	wetenschapsquiz	benzoylperoxide	vluchtweggetjes	1589	1454	509	108	0	0
12253	3660	wetenschapsquiz	babyparfummetje	vluchtweggetjes	1589	1454	509	108	0	0
12254	3660	quichebuffetjes	benzoylperoxide	vluchtweggetjes	1589	1454	509	108	0	0
12255	3660	chequebedragjes	benzoylperoxide	vluchtweggetjes	1589	1454	509	108	0	0
12256	3660	bouwcuratrixjes	verrekencheques	vluchtweggetjes	1616	1508	509	108	2	81
12257	3660	bouwcuratrixjes	quizmasterschap	vluchtweggetjes	1616	1508	509	108	2	81
12258	3660	jacquardmachine	proxyservertjes	vluchtweggetjes	1643	1481	509	108	2	81
12259	3660	jacquardmachine	kaliumhydroxide	vluchtweggetjes	1643	1481	509	108	2	81
12260	3660	jacquardmachine	babyzwemmertjes	vluchtweggetjes	1643	1481	509	108	2	81
12261	3660	chequeformulier	enzymvorminkjes	vluchtweggetjes	1643	1400	509	108	0	0
12262	3660	chequeformulier	babyzwemstertje	vluchtweggetjes	1643	1400	509	108	0	0
12263	3660	chequeformulier	vinylproductjes	vluchtweggetjes	1643	1481	509	108	2	81
12264	3660	chequeformulier	barycentrumpjes	vluchtweggetjes	1643	1481	509	108	2	81
12265	3660	chequeformulier	archeopteryxjes	vluchtweggetjes	1643	1481	509	108	2	81
12266	3660	geschenkcheques	lymfweefseltjes	vluchtweggetjes	1724	1400	509	108	2	81
12267	3660	geschenkcheques	keuzeparadoxjes	vluchtweggetjes	1724	1400	509	108	2	81
12268	3660	geschenkcheques	juryvoorzitters	vluchtweggetjes	1724	1400	509	108	2	81
12269	3660	geschenkcheques	juryvoorzitster	vluchtweggetjes	1724	1400	509	108	2	81
12270	3660	geschenkcheques	enzymvorminkjes	vluchtweggetjes	1724	1400	509	108	2	81
12271	3660	geschenkcheques	babyzwemstertje	vluchtweggetjes	1724	1400	509	108	2	81
12272	3660	vluchtreflexjes	bouquetreeksjes	labyrintvochten	1562	1481	509	108	0	0
12273	3660	wetenschapsquiz	buxusbedrijfjes	labyrintvochten	1589	1481	509	108	1	27
12274	3660	bouwcuratrixjes	aliquotvleugels	labyrintvochten	1616	1562	509	108	2	135
12275	3660	chequeformulier	keuzeparadoxjes	labyrintvochten	1643	1400	509	108	0	0
12276	3660	chequeformulier	thuiscomplexjes	labyrintvochten	1643	1481	509	108	2	81
12277	3660	geschenkcheques	luxeverblijfjes	labyrintvochten	1724	1400	509	108	2	81
12278	3660	geschenkcheques	luxebungalowtje	labyrintvochten	1724	1400	509	108	2	81
12279	3660	geschenkcheques	kostjuffrouwtje	labyrintvochten	1724	1400	509	108	2	81
12280	3660	geschenkcheques	keuzeparadoxjes	labyrintvochten	1724	1400	509	108	2	81
12281	3660	geschenkcheques	fluweelwormpjes	labyrintvochten	1724	1400	509	108	2	81
12282	3660	geschenkcheques	buurtmentrixjes	labyrintvochten	1724	1400	509	108	2	81
12283	3660	craqueleachtige	proxyservertjes	kauwgummiwikkel	1562	1481	509	108	0	0
12284	3660	craqueleachtigs	benzoylperoxide	kauwgummiwikkel	1589	1454	509	108	0	0
12285	3660	chequebedragjes	hexylresorcinol	kauwgummiwikkel	1589	1454	509	108	0	0
12286	3660	chequebedragjes	benzoylperoxide	kauwgummiwikkel	1589	1454	509	108	0	0
12287	3660	chequebedragjes	lymflichaampjes	kauwgummiwikkel	1589	1481	509	108	1	27
12288	3660	babyglimlachjes	croquethamertje	kauwgummiwikkel	1589	1481	509	108	1	27
12289	3660	babyglimlachjes	maaltijdcheques	kauwgummiwikkel	1589	1508	509	108	2	54
12290	3660	jacquardmachine	babygiraffetjes	kauwgummiwikkel	1643	1400	509	108	0	0
12291	3660	geschenkcheques	gefyrofobietjes	kauwgummiwikkel	1724	1346	509	108	1	27
12292	3660	geschenkcheques	babysterftetjes	kauwgummiwikkel	1724	1346	509	108	1	27
12293	3660	geschenkcheques	laryngograafjes	kauwgummiwikkel	1724	1373	509	108	2	54
12294	3660	wetenschapsquiz	babyzwemmertjes	jukeboxmusicals	1589	1481	509	108	1	27
12295	3660	geschenkcheques	juryvoorzitters	jukeboxmusicals	1724	1400	509	108	2	81
12296	3660	geschenkcheques	juryvoorzitster	jukeboxmusicals	1724	1400	509	108	2	81
12297	3660	geschenkcheques	fluweelwormpjes	jukeboxmusicals	1724	1400	509	108	2	81
12298	3660	bouwcuratrixjes	plaquevorminkje	hockeywalhallas	1616	1454	509	108	1	27
12299	3660	bouwcuratrixjes	verrekencheques	hockeywalhallas	1616	1508	509	108	2	81
12300	3660	bouwcuratrixjes	quizmasterschap	hockeywalhallas	1616	1508	509	108	2	81
12301	3660	bouwcuratrixjes	maaltijdcheques	chrysoberiltjes	1616	1508	509	108	2	81
12302	3660	bouwcuratrixjes	aliquotvleugels	chrysoberiltjes	1616	1562	509	108	2	135
12303	3660	chequeformulier	keuzeparadoxjes	chrysoberiltjes	1643	1400	509	108	0	0
12304	3660	chequeformulier	thuiscomplexjes	chrysoberiltjes	1643	1481	509	108	2	81
12305	3660	chequeformulier	woestijnlynxjes	chrysoberiltjes	1643	1508	509	108	2	108
12306	3660	geschenkcheques	luxebungalowtje	chrysoberiltjes	1724	1400	509	108	2	81
12307	3660	geschenkcheques	keuzeparadoxjes	chrysoberiltjes	1724	1400	509	108	2	81
12308	3660	geschenkcheques	fluweelwormpjes	chrysoberiltjes	1724	1400	509	108	2	81
12309	3660	geschenkcheques	buurtmentrixjes	chrysoberiltjes	1724	1400	509	108	2	81
12310	3660	wetenschapsquiz	woestijnlynxjes	vrachtclausules	1589	1508	518	108	2	63
12311	3660	jacquardmachine	proxyservertjes	vrachtclausules	1643	1481	518	108	2	90
12312	3660	jacquardmachine	babyzwemmertjes	vrachtclausules	1643	1481	518	108	2	90
12313	3660	jacquardmachine	proxyservertjes	vluchtcomputers	1643	1481	518	108	2	90
12314	3660	babyglimlachjes	perscommuniques	flexcontractjes	1589	1535	518	108	2	90
12315	3660	chequeformulier	vinylproductjes	flexcontractjes	1643	1481	518	108	2	90
12316	3660	chequeformulier	barycentrumpjes	flexcontractjes	1643	1481	518	108	2	90
12317	3660	geschenkcheques	juryvoorzitters	flexcontractjes	1724	1400	518	108	2	90
12318	3660	geschenkcheques	juryvoorzitster	flexcontractjes	1724	1400	518	108	2	90
12319	3660	geschenkcheques	fluweelwormpjes	flexcontractjes	1724	1400	518	108	2	90
12320	3660	geschenkcheques	enzymvorminkjes	flexcontractjes	1724	1400	518	108	2	90
12321	3660	geschenkcheques	babyzwemstertje	flexcontractjes	1724	1400	518	108	2	90
12322	3660	geschenkcheques	babytemperatuur	flexcontractjes	1724	1400	518	108	2	90
12323	3660	vluchtreflexjes	barycentrumpjes	voordeelcheques	1562	1481	536	126	1	45
12324	3660	bouwcuratrixjes	playoffticketje	voordeelcheques	1616	1427	536	126	1	45
12325	3660	bouwcuratrixjes	labyrintvochten	voordeelcheques	1616	1427	536	126	1	45
12326	3660	bouwcuratrixjes	chrysoberiltjes	voordeelcheques	1616	1427	536	126	1	45
12327	3660	bouwcuratrixjes	vrouwtjesguppys	voordeelcheques	1616	1454	536	126	2	72
12328	3660	flauwekulexcuus	bodyshoppertjes	voordeelcheques	1697	1373	536	126	2	72
12329	3660	flauwekulexcuus	babyshampootjes	voordeelcheques	1697	1373	536	126	2	72
12330	3660	bouwcuratrixjes	plaquevorminkje	playboyachtigen	1616	1454	536	126	1	72
12331	3660	vluchtreflexjes	perscommuniques	playboyachtigst	1562	1535	554	126	2	117
12332	3660	bouwcuratrixjes	croquethamertje	playboyachtigst	1616	1481	554	126	2	117
12333	3660	chequeformulier	proxyservertjes	playboyachtigst	1643	1481	554	126	2	144
12334	3660	luchtwegwijzers	vinylproductjes	verzamelcheques	1508	1481	590	126	1	45
12335	3660	luchtwegwijzers	barycentrumpjes	verzamelcheques	1508	1481	590	126	1	45
12336	3660	luchtwegwijzers	papyruszuiltjes	verzamelcheques	1508	1508	590	126	2	72
12337	3660	vluchtreflexjes	vrouwtjesguppys	verzamelcheques	1562	1454	590	126	2	72
12338	3660	jacquardweefsel	papyruszuiltjes	verzamelcheques	1562	1508	590	126	2	126
12339	3660	wetenschapsquiz	publieksjurytje	verzamelcheques	1589	1481	590	126	2	126
12340	3660	wetenschapsquiz	kaliumhydroxide	verzamelcheques	1589	1481	590	126	2	126
12341	3660	wetenschapsquiz	gymjuffrouwtjes	verzamelcheques	1589	1481	590	126	2	126
12342	3660	wetenschapsquiz	buxusbedrijfjes	verzamelcheques	1589	1481	590	126	2	126
12343	3660	wetenschapsquiz	babyzwemmertjes	verzamelcheques	1589	1481	590	126	2	126
12344	3660	cliquetsystemen	buxusbedrijfjes	verzamelcheques	1589	1481	590	126	2	126
12345	3660	chequebedragjes	kaliumhydroxide	verzamelcheques	1589	1481	590	126	2	126
12346	3660	babyglimlachjes	supportersexces	verzamelcheques	1589	1400	590	126	1	45
12347	3660	babyglimlachjes	zwampzuurzakjes	verzamelcheques	1589	1427	590	126	2	72
12348	3660	babyglimlachjes	wegwerpculturen	verzamelcheques	1589	1427	590	126	2	72
12349	3660	babyglimlachjes	sportcomplexjes	verzamelcheques	1589	1427	590	126	2	72
12350	3660	bouwcuratrixjes	segwayachtigste	verzamelcheques	1616	1373	590	126	1	45
12351	3660	bouwcuratrixjes	segwayachtigers	verzamelcheques	1616	1373	590	126	1	45
12352	3660	bouwcuratrixjes	playbackstertje	verzamelcheques	1616	1373	590	126	1	45
12353	3660	bouwcuratrixjes	lymfelichaampje	verzamelcheques	1616	1373	590	126	1	45
12354	3660	bouwcuratrixjes	laryngoscoopjes	verzamelcheques	1616	1373	590	126	1	45
12355	3660	bouwcuratrixjes	labyrintachtigs	verzamelcheques	1616	1373	590	126	1	45
12356	3660	bouwcuratrixjes	citytrippertjes	verzamelcheques	1616	1373	590	126	1	45
12357	3660	bouwcuratrixjes	vervolghuwelijk	verzamelcheques	1616	1400	590	126	2	72
12358	3660	bouwcuratrixjes	twiggyfiguurtje	verzamelcheques	1616	1400	590	126	2	72
12359	3660	bouwcuratrixjes	plaquevorminkje	verzamelcheques	1616	1454	590	126	2	126
12360	3660	bouwcuratrixjes	babydollachtigs	verzamelcheques	1616	1454	590	126	2	126
12361	3660	chequeformulier	vrouwenlobbytje	verzamelcheques	1643	1427	590	126	2	126
12362	3660	chequeformulier	papyrusfragment	verzamelcheques	1643	1427	590	126	2	126
12363	3660	flauwekulexcuus	whiskyverkopers	verzamelcheques	1697	1319	590	126	2	72
12364	3660	flauwekulexcuus	mythevorminkjes	verzamelcheques	1697	1319	590	126	2	72
12365	3660	flauwekulexcuus	babyzeepaardjes	verzamelcheques	1697	1319	590	126	2	72
12366	3660	flauwekulexcuus	babymassagetjes	verzamelcheques	1697	1319	590	126	2	72
12367	3660	flauwekulexcuus	babydieveggetje	verzamelcheques	1697	1319	590	126	2	72
12368	3660	bouwcuratrixjes	bodystockinkjes	geschenkcheques	1616	1400	608	126	2	90
12369	3660	bouwcuratrixjes	playbackragetje	geschenkcheques	1616	1400	608	126	2	90
12370	3659	geschenkcheques	proxyverbinding	zwijgcontractje	1724	1427	500	98	2	90
12371	3659	geschenkcheques	papyrusfragment	zwijgcontractje	1724	1427	500	98	2	90
12372	3659	geschenkcheques	bouwvakkersfuif	zwijgcontractje	1724	1427	500	98	2	90
12373	3659	jacquardmachine	bariumhydroxide	zwaluwenvleugel	1643	1454	500	98	1	36
12374	3659	jacquardmachine	babyparfummetje	zwaluwenvleugel	1643	1454	500	98	1	36
12375	3659	jacquardmachine	kaliumhydroxide	zwaluwenvleugel	1643	1481	500	98	2	63
12376	3659	chequeformulier	proxyservertjes	zwaluwenvleugel	1643	1481	500	98	2	63
12377	3659	chequeformulier	archeopteryxjes	zwaluwenvleugel	1643	1481	500	98	2	63
12378	3659	geschenkcheques	bodypumpstertje	zwaluwenvleugel	1724	1373	500	98	1	36
12379	3659	bouwcuratrixjes	croquetballetje	papyrusfragment	1616	1481	482	116	1	36
12380	3659	bouwcuratrixjes	becquerelletjes	papyrusfragment	1616	1481	482	116	1	36
12381	3659	bouwcuratrixjes	quizmasterschap	papyrusfragment	1616	1508	482	116	2	63
12382	3659	chequeformulier	thuiscomplexjes	papyrusfragment	1643	1481	482	116	2	63
12383	3659	geschenkcheques	tjiftjafvleugel	papyrusfragment	1724	1373	482	116	1	36
12384	3659	geschenkcheques	kauwwerktuigjes	papyrusfragment	1724	1373	482	116	1	36
12385	3659	geschenkcheques	kauwgumafzetjes	papyrusfragment	1724	1373	482	116	1	36
12386	3659	geschenkcheques	inauguratrixjes	papyrusfragment	1724	1373	482	116	1	36
12387	3659	geschenkcheques	duivelsklauwtje	papyrusfragment	1724	1373	482	116	1	36
12388	3659	geschenkcheques	bauxietkleurigs	papyrusfragment	1724	1373	482	116	1	36
12389	3659	wetenschapsquiz	vluchtreflexjes	nasofarynxswabs	1589	1562	482	116	2	90
12390	3659	chequebedragjes	snuffelvluchtje	nasofarynxswabs	1589	1508	482	116	1	36
12391	3659	bouwcuratrixjes	jacquardweefsel	nasofarynxswabs	1616	1562	482	116	2	117
12392	3659	chequeformulier	schuldafwijzing	nasofarynxswabs	1643	1454	482	116	1	36
12393	3659	chequeformulier	playboyachtigst	nasofarynxswabs	1643	1562	482	116	2	144
12394	3659	geschenkcheques	tjiftjafvleugel	nasofarynxswabs	1724	1373	482	116	1	36
12395	3659	geschenkcheques	zwaluwluisvlieg	nasofarynxswabs	1724	1400	482	116	2	63
12396	3659	geschenkcheques	fluweelwormpjes	nasofarynxswabs	1724	1400	482	116	2	63
12397	3659	geschenkcheques	papyrusfragment	nasofarynxswabs	1724	1427	482	116	2	90
12398	3659	chequeformulier	proxyservertjes	functieverschil	1643	1481	500	98	2	63
12399	3659	vluchtreflexjes	perscommuniques	babyfluisteraar	1562	1535	482	116	1	36
12400	3659	jacquardweefsel	vluchtreflexjes	babyfluisteraar	1562	1562	482	116	2	63
12401	3659	bouwcuratrixjes	quizmasterschap	babyfluisteraar	1616	1508	482	116	2	63
12402	3659	bouwcuratrixjes	maaltijdcheques	babyfluisteraar	1616	1508	482	116	2	63
12403	3659	geschenkcheques	vijftigkluizigs	babyfluisteraar	1724	1346	482	116	1	9
12404	3659	geschenkcheques	tjiftjafvleugel	babyfluisteraar	1724	1373	482	116	1	36
12405	3659	geschenkcheques	purperzwaluwtje	babyfluisteraar	1724	1373	482	116	1	36
12406	3659	geschenkcheques	klapkauwgumpjes	babyfluisteraar	1724	1373	482	116	1	36
12407	3659	geschenkcheques	kauwwerktuigjes	babyfluisteraar	1724	1373	482	116	1	36
12408	3659	geschenkcheques	kauwgumafzetjes	babyfluisteraar	1724	1373	482	116	1	36
12409	3659	geschenkcheques	inauguratrixjes	babyfluisteraar	1724	1373	482	116	1	36
12410	3659	geschenkcheques	duivelsklauwtje	babyfluisteraar	1724	1373	482	116	1	36
12411	3659	geschenkcheques	zwaluwluisvlieg	babyfluisteraar	1724	1400	482	116	2	63
12412	3659	geschenkcheques	zwaluwenvleugel	babyfluisteraar	1724	1400	482	116	2	63
12413	3659	geschenkcheques	luxebungalowtje	babyfluisteraar	1724	1400	482	116	2	63
12414	3659	geschenkcheques	buurtmentrixjes	babyfluisteraar	1724	1400	482	116	2	63
12415	3659	chequeformulier	babyzwemmertjes	supplychaintjes	1643	1481	491	116	1	72
12416	3659	jacquardweefsel	vluchtreflexjes	landschapstypen	1562	1562	491	116	2	72
12417	3659	bouwcuratrixjes	croquethamertje	landschapstypen	1616	1481	491	116	1	45
12418	3659	bouwcuratrixjes	croquetballetje	landschapstypen	1616	1481	491	116	1	45
12419	3659	bouwcuratrixjes	becquerelletjes	landschapstypen	1616	1481	491	116	1	45
12420	3659	bouwcuratrixjes	quizmasterschap	landschapstypen	1616	1508	491	116	2	72
12421	3659	bouwcuratrixjes	quichebuffetjes	landschapstypen	1616	1589	491	116	2	153
